,Grade,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도,보온재,고도,음/양지_0,음/양지_1,가정용/일반용_0,가정용/일반용_1
6674,0,0.549668874,0.951361868,0.131147541,0,0.342665174,0,0,1,0,0,1
6675,0,0.556291391,0,0.06557377,0,0.359462486,0,0,1,0,0,1
6676,0,0.536423841,0,0.016393443,0,0.409854423,0,0,1,0,0,1
6677,0,0.5,0,0.016393443,0,0.473684211,0,0,1,0,0,1
6678,0,0.473509934,0,0.016393443,0,0.507278835,0,0,1,0,0,1
6679,0,0.460264901,0,0.06557377,0,0.533034714,0,0,1,0,0,1
6680,0,0.456953642,0,0.032786885,0,0.544232923,0,0,1,0,0,1
6681,0,0.437086093,0,0,0,0.564389698,0,0,1,0,0,1
6682,0,0.427152318,0,0.016393443,0,0.584546473,0,0,1,0,0,1
6683,0,0.417218543,0,0,0,0.599104143,0,0,1,0,0,1
6684,0,0.42384106,0,0.016393443,0,0.59462486,0,0,1,0,0,1
6685,0,0.417218543,0,0.032786885,0,0.618141097,0,0,1,0,0,1
6686,1,0.417218543,0,0,0,0.612541993,0,0,1,0,0,1
6687,0,0.400662252,0,0,0,0.638297872,0,0,1,0,0,1
6688,0,0.360927152,0,0.032786885,0,0.698768197,0,0,1,0,0,1
6689,0,0.317880795,0,0.032786885,0,0.755879059,0,0,1,0,0,1
6690,0,0.281456954,0,0.049180328,0,0.788353863,0,0,1,0,0,1
6691,0,0.261589404,0,0.032786885,0,0.835386338,0,0,1,0,0,1
6692,0,0.377483444,0,0.016393443,0,0.740201568,0,0,1,0,0,1
6693,0,0.460264901,0.404669261,0.098360656,0,0.51287794,0,0,1,0,0,1
6694,0,0.579470199,0.335186215,0.147540984,0,0.302351624,0,0,1,0,0,1
6695,0,0.685430464,0.016953863,0.426229508,0,0.116461366,0,0,1,0,0,1
6696,0,0.695364238,0.018343524,0.491803279,0,0.101903695,0,0,1,0,0,1
6697,0,0.685430464,0.021956643,0.475409836,0,0.092945129,0,0,1,0,0,1
6698,0,0.678807947,0.018343524,0.62295082,0,0.098544233,0,0,1,0,0,1
6699,0,0.665562914,0.004724847,0.491803279,0,0.103023516,0,0,1,0,0,1
6700,0,0.622516556,0.997220678,0.327868852,0,0.118701008,0,0,1,0,0,1
6701,0,0.516556291,0.003335186,0.114754098,0,0.187010078,0,0,1,0,0,1
6702,0,0.397350993,0.540300167,0.131147541,0,0.306830907,0,0,1,0,0,1
6703,0,0.331125828,0.08143413,0.098360656,0,0.415453527,0,0,1,0,0,1
6704,0,0.28807947,0,0.049180328,0,0.444568869,0,0,1,0,0,1
6705,0,0.258278146,0,0.016393443,0,0.464725644,0,0,1,0,0,1
6706,0,0.241721854,0,0.049180328,0,0.536394177,0,0,1,0,0,1
6707,0,0.195364238,0,0.016393443,0,0.597984323,0,0,1,0,0,1
6708,0,0.168874172,0,0.032786885,0,0.628219485,0,0,1,0,0,1
6709,0,0.149006623,0,0,0,0.662933931,0,0,1,0,0,1
6710,4,0.119205298,0,0.016393443,0,0.717805151,0,0,1,0,0,1
6711,4,0.109271523,0,0.016393443,0,0.727883539,0,0,1,0,0,1
6712,4,0.092715232,0,0.049180328,0,0.768197088,0,0,1,0,0,1
6713,4,0.082781457,0,0,0,0.778275476,0,0,1,0,0,1
6714,4,0.072847682,0,0.032786885,0,0.81075028,0,0,1,0,0,1
6715,4,0.072847682,0,0,0,0.811870101,0,0,1,0,0,1
6716,4,0.165562914,0,0.049180328,0,0.734602464,0,0,1,0,0,1
6717,4,0.291390728,0.326570317,0.114754098,0,0.535274356,0,0,1,0,0,1
6718,4,0.443708609,0.26209005,0.098360656,0,0.382978723,0,0,1,0,0,1
6719,4,0.562913907,0.378821568,0.114754098,0,0.237402016,0,0,1,0,0,1
6720,4,0.632450331,0.643690939,0.114754098,0,0.160134378,0,0,1,0,0,1
6721,4,0.652317881,0.93635353,0.147540984,0,0.163493841,0,0,1,0,0,1
6722,0,0.67218543,0.501945525,0.180327869,0,0.117581187,0,0,1,0,0,1
6723,0,0.649006623,0.597554197,0.147540984,0,0.123180291,0,0,1,0,0,1
6724,0,0.496688742,0.54196776,0.131147541,0,0.287793953,0,0,1,0,0,1
6725,0,0.413907285,0,0.016393443,0,0.375139978,0,0,1,0,0,1
6726,0,0.341059603,0,0.016393443,0,0.43225084,0,0,1,0,0,1
6727,0,0.298013245,0,0,0,0.477043673,0,0,1,0,0,1
6728,0,0.254966887,0,0,0,0.541993281,0,0,1,0,0,1
6729,4,0.225165563,0,0,0,0.600223964,0,0,1,0,0,1
6730,4,0.188741722,0,0,0,0.668533035,0,0,1,0,0,1
6731,4,0.162251656,0,0.032786885,0,0.676371781,0,0,1,0,0,1
6732,4,0.149006623,0,0.016393443,0,0.708846585,0,0,1,0,0,1
6733,4,0.125827815,0,0,0,0.737961926,0,0,1,0,0,1
6734,4,0.11589404,0,0,0,0.764837626,0,0,1,0,0,1
6735,4,0.102649007,0,0.049180328,0,0.790593505,0,0,1,0,0,1
6736,4,0.089403974,0,0,0,0.808510638,0,0,1,0,0,1
6737,4,0.079470199,0,0,0,0.83762598,0,0,1,0,0,1
6738,4,0.066225166,0,0,0,0.823068309,0,0,1,0,0,1
6739,4,0.066225166,0,0,0,0.836506159,0,0,1,0,0,1
6740,4,0.155629139,0,0.049180328,0,0.774916013,0,0,1,0,0,1
6741,4,0.274834437,0.355753196,0.131147541,0,0.571108623,0,0,1,0,0,1
6742,4,0.466887417,0.274041134,0.081967213,0,0.370660694,0,0,1,0,0,1
6743,4,0.586092715,0.65397443,0.098360656,0,0.210526316,0,0,1,0,0,1
6744,4,0.649006623,0.494163424,0.180327869,0,0.165733483,0,0,1,0,0,1
6745,4,0.682119205,0.124235686,0.213114754,0,0.134378499,0,0,1,0,0,1
6746,4,0.688741722,0.126181212,0.229508197,0,0.133258679,0,0,1,0,0,1
6747,0,0.635761589,0.05475264,0.213114754,0,0.192609183,0,0,1,0,0,1
6748,0,0.569536424,0.490550306,0.081967213,0,0.264277716,0,0,1,0,0,1
6749,0,0.440397351,0,0.032786885,0,0.413213886,0,0,1,0,0,1
6750,0,0.387417219,0,0.016393443,0,0.490481523,0,0,1,0,0,1
6751,0,0.337748344,0,0.049180328,0,0.575587906,0,0,1,0,0,1
6752,0,0.324503311,0,0.016393443,0,0.611422172,0,0,1,0,0,1
6753,0,0.28807947,0,0.06557377,0,0.70212766,0,0,1,0,0,1
6754,4,0.271523179,0,0.049180328,0,0.721164614,0,0,1,0,0,1
6755,0,0.254966887,0.600611451,0.098360656,0,0.740201568,0,0,1,0,0,1
6756,0,0.254966887,0.546970539,0.098360656,0,0.768197088,0,0,1,0,0,1
6757,0,0.238410596,0.820733741,0.081967213,0,0.784994401,0,0,1,0,0,1
6758,4,0.241721854,0,0.06557377,0,0.789473684,0,0,1,0,0,1
6759,4,0.241721854,0.643135075,0.081967213,0,0.812989922,0,0,1,0,0,1
6760,4,0.245033113,0.526403558,0.081967213,0,0.827547592,0,0,1,0,0,1
6761,4,0.235099338,0,0.06557377,0,0.828667413,0,0,1,0,0,1
6762,4,0.241721854,0,0.049180328,0,0.826427772,0,0,1,0,0,1
6763,4,0.225165563,0,0.032786885,0,0.852183651,0,0,1,0,0,1
6764,4,0.278145695,0,0.016393443,0,0.818589026,0,0,1,0,0,1
6765,4,0.394039735,0.651750973,0.081967213,0,0.68868981,0,0,1,0,0,1
6766,4,0.51986755,0.264035575,0.098360656,0,0.568868981,0,0,1,0,0,1
6767,4,0.635761589,0.247637576,0.180327869,0,0.471444569,0,0,1,0,0,1
6768,0,0.662251656,0.995275153,0.196721311,0,0.436730123,0,0,1,0,0,1
6769,0,0.675496689,0.005558644,0.131147541,0,0.436730123,0,0,1,0,0,1
6770,0,0.69205298,0.002779322,0.213114754,0,0.427771557,0,0,1,0,0,1
6771,0,0.685430464,0.005836576,0.114754098,0,0.436730123,0,0,1,0,0,1
6772,0,0.645695364,0.102001112,0.31147541,0,0.469204927,0,0,1,0,0,1
6773,1,0.543046358,0.549749861,0.131147541,0,0.604703247,0,0,1,0,0,1
6774,0,0.437086093,0,0.016393443,0,0.71668533,0,0,1,0,0,1
6775,0,0.394039735,0,0.032786885,0,0.772676372,0,0,1,0,0,1
6776,0,0.347682119,0.757921067,0.081967213,0,0.842105263,0,0,1,0,0,1
6777,0,0.317880795,0,0.049180328,0,0.8924972,0,0,1,0,0,1
6778,0,0.291390728,0,0.06557377,0,0.924972004,0,0,1,0,0,1
6779,0,0.271523179,0,0.032786885,0,0.98656215,0,0,1,0,0,1
6780,0,0.254966887,0,0,0,1,0,0,1,0,0,1
6781,0,0.238410596,0,0.016393443,0,1,0,0,1,0,0,1
6782,0,0.221854305,0,0,0,1,0,0,1,0,0,1
6783,0,0.221854305,0.228182324,0.081967213,0,1,0,0,1,0,0,1
6784,0,0.215231788,0,0.06557377,0,1,0,0,1,0,0,1
6785,0,0.198675497,0,0,0,1,0,0,1,0,0,1
6786,4,0.188741722,0,0.06557377,0,1,0,0,1,0,0,1
6787,4,0.19205298,0,0.016393443,0,1,0,0,1,0,0,1
6788,4,0.251655629,0,0.032786885,0,1,0,0,1,0,0,1
6789,4,0.347682119,0,0.032786885,0,0.929451288,0,0,1,0,0,1
6790,4,0.493377483,0.272651473,0.081967213,0,0.727883539,0,0,1,0,0,1
6791,0,0.59602649,0.440800445,0.114754098,0,0.510638298,0,0,1,0,0,1
6792,0,0.668874172,0.215675375,0.131147541,0,0.414333707,0,0,1,0,0,1
6793,0,0.71192053,0.065036131,0.163934426,0,0.372900336,0,0,1,0,0,1
6794,0,0.738410596,0.237632018,0.393442623,0,0.347144457,0,0,1,0,0,1
6795,0,0.718543046,0.252362424,0.360655738,0,0.374020157,0,0,1,0,0,1
6796,0,0.629139073,0,0.016393443,0,0.475923852,0,0,1,0,0,1
6797,0,0.562913907,0.55975542,0.114754098,0,0.543113102,0,0,1,0,0,1
6798,0,0.5,0,0.049180328,0,0.62150056,0,0,1,0,0,1
6799,0,0.48013245,0,0.016393443,0,0.653975364,0,0,1,0,0,1
6800,0,0.486754967,0.626459144,0.098360656,0,0.629339306,0,0,1,0,0,1
6801,0,0.470198675,0,0.049180328,0,0.658454647,0,0,1,0,0,1
6802,0,0.450331126,0,0.049180328,0,0.650615901,0,0,1,0,0,1
6803,0,0.453642384,0,0.06557377,0,0.58118701,0,0,1,0,0,1
6804,0,0.433774834,0,0.06557377,0,0.60806271,0,0,1,0,0,1
6805,0,0.417218543,0,0.016393443,0,0.632698768,0,0,1,0,0,1
6806,0,0.427152318,0,0.049180328,0,0.619260918,0,0,1,0,0,1
6807,0,0.490066225,0.770428016,0.180327869,0,0.591265398,0,0,1,0,0,1
6808,0,0.5,0.052529183,0.098360656,0,0.601343785,0,0,1,0,0,1
6809,0,0.483443709,0.673429683,0.098360656,0,0.618141097,0,0,1,0,0,1
6810,0,0.447019868,0.748193441,0.245901639,0,0.679731243,0,0,1,0,0,1
6811,0,0.433774834,0.893829906,0.360655738,0,0.586786114,0,0,1,0,0,1
6812,0,0.420529801,0.928293496,0.229508197,0,0.510638298,0,0,1,0,0,1
6813,0,0.430463576,0.939688716,0.475409836,0,0.268756999,0,0,1,0,0,1
6814,0,0.437086093,0.017509728,0.606557377,0,0.194848824,0,0,1,0,0,1
6815,0,0.456953642,0.875764314,0.442622951,0,0.165733483,0,0,1,0,0,1
6816,0,0.453642384,0.9516398,0.639344262,0,0.151175812,0,0,1,0,0,1
6817,0,0.470198675,0.972206782,0.491803279,0,0.156774916,0,0,1,0,0,1
6818,0,0.450331126,0.969705392,0.459016393,0,0.14893617,0,0,1,0,0,1
6819,0,0.427152318,0.969705392,0.475409836,0,0.182530795,0,0,1,0,0,1
6820,0,0.394039735,0.939132852,0.475409836,0,0.213885778,0,0,1,0,0,1
6821,0,0.360927152,0.79516398,0.245901639,0,0.231802912,0,0,1,0,0,1
6822,0,0.284768212,0.598943858,0.081967213,0,0.320268757,0,0,1,0,0,1
6823,0,0.238410596,0,0.06557377,0,0.412094065,0,0,1,0,0,1
6824,4,0.225165563,0.484991662,0.131147541,0,0.444568869,0,0,1,0,0,1
6825,4,0.17218543,0.637020567,0.081967213,0,0.483762598,0,0,1,0,0,1
6826,4,0.155629139,0,0.049180328,0,0.538633819,0,0,1,0,0,1
6827,4,0.135761589,0,0.016393443,0,0.580067189,0,0,1,0,0,1
6828,4,0.112582781,0,0.016393443,0,0.617021277,0,0,1,0,0,1
6829,4,0.086092715,0,0.049180328,0,0.70324748,0,0,1,0,0,1
6830,4,0.07615894,0,0.06557377,0,0.694288914,0,0,1,0,0,1
6831,4,0.049668874,0,0.016393443,0,0.720044793,0,0,1,0,0,1
6832,4,0.036423841,0,0,0,0.744680851,0,0,1,0,0,1
6833,4,0.026490066,0,0.049180328,0,0.760358343,0,0,1,0,0,1
6834,4,0.009933775,0,0.032786885,0,0.799552072,0,0,1,0,0,1
6835,4,0.009933775,0,0,0,0.817469205,0,0,1,0,0,1
6836,4,0.122516556,0,0.049180328,0,0.742441209,0,0,1,0,0,1
6837,4,0.248344371,0.382434686,0.114754098,0,0.519596865,0,0,1,0,0,1
6838,4,0.337748344,0.217065036,0.131147541,0,0.322508399,0,0,1,0,0,1
6839,4,0.367549669,0.120622568,0.360655738,0,0.26987682,0,0,1,0,0,1
6840,4,0.427152318,0.068093385,0.213114754,0,0.212765957,0,0,1,0,0,1
6841,4,0.473509934,0.004724847,0.245901639,0,0.159014558,0,0,1,0,0,1
6842,4,0.496688742,0.983324069,0.180327869,0,0.127659574,0,0,1,0,0,1
6843,4,0.493377483,0.10561423,0.295081967,0,0.128779395,0,0,1,0,0,1
6844,4,0.40397351,0.502223457,0.131147541,0,0.22956327,0,0,1,0,0,1
6845,4,0.341059603,0.557531962,0.114754098,0,0.314669653,0,0,1,0,0,1
6846,4,0.274834437,0,0.016393443,0,0.396416573,0,0,1,0,0,1
6847,4,0.251655629,0,0.016393443,0,0.426651736,0,0,1,0,0,1
6848,4,0.221854305,0,0.049180328,0,0.522956327,0,0,1,0,0,1
6849,4,0.218543046,0.485269594,0.098360656,0,0.559910414,0,0,1,0,0,1
6850,4,0.235099338,0,0.06557377,0,0.550951848,0,0,1,0,0,1
6851,4,0.264900662,0.534463591,0.098360656,0,0.437849944,0,0,1,0,0,1
6852,4,0.274834437,0,0.049180328,0,0.396416573,0,0,1,0,0,1
6853,4,0.218543046,0.835186215,0.081967213,0,0.468085106,0,0,1,0,0,1
6854,4,0.158940397,0,0.06557377,0,0.553191489,0,0,1,0,0,1
6855,4,0.135761589,0,0.016393443,0,0.569988802,0,0,1,0,0,1
6856,4,0.112582781,0,0.016393443,0,0.614781635,0,0,1,0,0,1
6857,3,0.082781457,0,0.032786885,0,0.67525196,0,0,1,0,0,1
6858,4,0.079470199,0.927181768,0.131147541,0,0.66181411,0,0,1,0,0,1
6859,4,0.082781457,0,0.032786885,0,0.67525196,0,0,1,0,0,1
6860,4,0.201986755,0,0.06557377,0,0.624860022,0,0,1,0,0,1
6861,4,0.321192053,0.225403002,0.114754098,0,0.54087346,0,0,1,0,0,1
6862,4,0.394039735,0.891606448,0.278688525,0,0.36506159,0,0,1,0,0,1
6863,4,0.430463576,0.929127293,0.491803279,0,0.199328108,0,0,1,0,0,1
6864,4,0.447019868,0.933574208,0.508196721,0,0.191489362,0,0,1,0,0,1
6865,4,0.456953642,0.9516398,0.508196721,0,0.169092945,0,0,1,0,0,1
6866,4,0.460264901,0.981100611,0.393442623,0,0.167973124,0,0,1,0,0,1
6867,4,0.447019868,0.001111729,0.344262295,0,0.17581187,0,0,1,0,0,1
6868,4,0.407284768,0.995831017,0.262295082,0,0.194848824,0,0,1,0,0,1
6869,4,0.311258278,0.576431351,0.163934426,0,0.300111982,0,0,1,0,0,1
6870,4,0.251655629,0.595052807,0.098360656,0,0.403135498,0,0,1,0,0,1
6871,4,0.311258278,0.723735409,0.163934426,0,0.328107503,0,0,1,0,0,1
6872,4,0.304635762,0.893551973,0.196721311,0,0.348264278,0,0,1,0,0,1
6873,4,0.251655629,0.009171762,0.196721311,0,0.421052632,0,0,1,0,0,1
6876,4,0.215231788,0.745692051,0.147540984,0,0.507278835,0,0,1,0,0,1
6877,4,0.21192053,0.862701501,0.180327869,0,0.511758119,0,0,1,0,0,1
6878,3,0.162251656,0.489438577,0.081967213,0,0.565509518,0,0,1,0,0,1
6879,3,0.099337748,0.74930517,0.081967213,0,0.655095185,0,0,1,0,0,1
6880,3,0.056291391,0,0.016393443,0,0.701007839,0,0,1,0,0,1
6882,3,0.013245033,0,0.016393443,0,0.724524076,0,0,1,0,0,1
6883,3,0,0,0,0,0.752519597,0,0,1,0,0,1
6884,3,0.099337748,0,0.049180328,0,0.611422172,0,0,1,0,0,1
6885,3,0.238410596,0.371595331,0.147540984,0,0.441209406,0,0,1,0,0,1
6886,3,0.377483444,0.673151751,0.131147541,0,0.29675252,0,0,1,0,0,1
6887,3,0.413907285,0.959977765,0.163934426,0,0.219484882,0,0,1,0,0,1
6888,3,0.453642384,0.038354641,0.196721311,0,0.180291153,0,0,1,0,0,1
6889,3,0.509933775,0.990828238,0.262295082,0,0.163493841,0,0,1,0,0,1
6890,4,0.543046358,0.035297387,0.180327869,0,0.138857783,0,0,1,0,0,1
6892,4,0.443708609,0.543357421,0.147540984,0,0.207166853,0,0,1,0,0,1
6893,4,0.337748344,0,0.016393443,0,0.322508399,0,0,1,0,0,1
6896,4,0.195364238,0,0.016393443,0,0.493840985,0,0,1,0,0,1
6897,4,0.208609272,0,0.049180328,0,0.509518477,0,0,1,0,0,1
6902,3,0.208609272,0,0.032786885,0,0.576707727,0,0,1,0,0,1
6903,3,0.182119205,0,0,0,0.597984323,0,0,1,0,0,1
6904,3,0.158940397,0,0.016393443,0,0.641657335,0,0,1,0,0,1
6906,3,0.185430464,0.180377988,0.114754098,0,0.622620381,0,0,1,0,0,1
6907,4,0.195364238,0.136742635,0.081967213,0,0.662933931,0,0,1,0,0,1
6909,4,0.360927152,0.349082824,0.098360656,0,0.398656215,0,0,1,0,0,1
6910,4,0.483443709,0.333240689,0.163934426,0,0.220604703,0,0,1,0,0,1
6911,4,0.582781457,0.824902724,0.147540984,0,0.167973124,0,0,1,0,0,1
6912,4,0.589403974,0.302390217,0.163934426,0,0.138857783,0,0,1,0,0,1
6913,4,0.635761589,0.021122846,0.229508197,0,0.109742441,0,0,1,0,0,1
6914,4,0.658940397,0.039744302,0.213114754,0,0.100783875,0,0,1,0,0,1
6916,4,0.57615894,0.383546415,0.180327869,0,0.144456887,0,0,1,0,0,1
6917,4,0.447019868,0,0.049180328,0,0.293393057,0,0,1,0,0,1
6919,4,0.321192053,0,0.049180328,0,0.470324748,0,0,1,0,0,1
6920,4,0.294701987,0,0.016393443,0,0.479283315,0,0,1,0,0,1
6921,4,0.271523179,0,0.016393443,0,0.547592385,0,0,1,0,0,1
6922,4,0.254966887,0.080322401,0.081967213,0,0.563269877,0,0,1,0,0,1
6923,4,0.241721854,0,0.06557377,0,0.595744681,0,0,1,0,0,1
6924,4,0.238410596,0.750138966,0.114754098,0,0.624860022,0,0,1,0,0,1
6925,4,0.261589404,0.668704836,0.098360656,0,0.603583427,0,0,1,0,0,1
6927,4,0.311258278,0,0.06557377,0,0.58118701,0,0,1,0,0,1
6928,4,0.304635762,0,0.032786885,0,0.600223964,0,0,1,0,0,1
6930,4,0.334437086,0,0.06557377,0,0.604703247,0,0,1,0,0,1
6931,4,0.321192053,0.502779322,0.098360656,0,0.623740202,0,0,1,0,0,1
6932,4,0.387417219,0.4758199,0.098360656,0,0.568868981,0,0,1,0,0,1
6933,4,0.493377483,0.297109505,0.147540984,0,0.497200448,0,0,1,0,0,1
6934,4,0.655629139,0.727904391,0.393442623,0,0.339305711,0,0,1,0,0,1
6935,4,0.662251656,0.724291273,0.557377049,0,0.276595745,0,0,1,0,0,1
6936,0,0.67218543,0.725958866,0.475409836,0,0.218365062,0,0,1,0,0,1
6937,0,0.67218543,0.771817676,0.459016393,0,0.143337066,0,0,1,0,0,1
6938,0,0.662251656,0.755141745,0.590163934,0,0.125419933,0,0,1,0,0,1
6939,0,0.649006623,0.941356309,0.393442623,0,0.155655095,0,0,1,0,0,1
6940,0,0.572847682,0.974152307,0.229508197,0,0.187010078,0,0,1,0,0,1
6941,0,0.513245033,0.872984992,0.213114754,0,0.208286674,0,0,1,0,0,1
6942,0,0.420529801,0.488326848,0.213114754,0,0.300111982,0,0,1,0,0,1
6943,0,0.321192053,0,0.049180328,0,0.436730123,0,0,1,0,0,1
6944,4,0.284768212,0,0.032786885,0,0.471444569,0,0,1,0,0,1
6946,4,0.21192053,0,0.06557377,0,0.596864502,0,0,1,0,0,1
6947,4,0.195364238,0,0.049180328,0,0.614781635,0,0,1,0,0,1
6948,4,0.165562914,0,0.032786885,0,0.651735722,0,0,1,0,0,1
6949,4,0.162251656,0.739299611,0.098360656,0,0.643896976,0,0,1,0,0,1
6950,4,0.155629139,0,0.016393443,0,0.646136618,0,0,1,0,0,1
6951,4,0.132450331,0,0.032786885,0,0.711086226,0,0,1,0,0,1
6952,4,0.129139073,0,0.016393443,0,0.704367301,0,0,1,0,0,1
6953,4,0.112582781,0,0,0,0.720044793,0,0,1,0,0,1
6954,4,0.109271523,0,0.016393443,0,0.74356103,0,0,1,0,0,1
6956,4,0.195364238,0,0.06557377,0,0.646136618,0,0,1,0,0,1
6957,4,0.334437086,0,0.06557377,0,0.471444569,0,0,1,0,0,1
6958,4,0.410596026,0.384102279,0.114754098,0,0.334826428,0,0,1,0,0,1
6960,4,0.539735099,0.257365203,0.131147541,0,0.240761478,0,0,1,0,0,1
6961,4,0.569536424,0.82823791,0.393442623,0,0.232922732,0,0,1,0,0,1
6963,4,0.549668874,0.749583102,0.491803279,0,0.282194849,0,0,1,0,0,1
6964,0,0.533112583,0.743468594,0.573770492,0,0.335946249,0,0,1,0,0,1
6966,4,0.40397351,0,0.06557377,0,0.525195969,0,0,1,0,0,1
6967,4,0.360927152,0,0.032786885,0,0.572228443,0,0,1,0,0,1
6968,4,0.350993377,0.728182324,0.163934426,0,0.628219485,0,0,1,0,0,1
6969,4,0.387417219,0.000277932,0.131147541,0,0.483762598,0,0,1,0,0,1
6970,4,0.394039735,0.902167871,0.327868852,0,0.358342665,0,0,1,0,0,1
6971,4,0.360927152,0.865480823,0.180327869,0,0.388577828,0,0,1,0,0,1
6972,4,0.324503311,0,0.06557377,0,0.419932811,0,0,1,0,0,1
6973,4,0.304635762,0.745969983,0.360655738,0,0.367301232,0,0,1,0,0,1
6974,4,0.235099338,0.436909394,0.114754098,0,0.464725644,0,0,1,0,0,1
6975,4,0.218543046,0.163424125,0.098360656,0,0.458006719,0,0,1,0,0,1
6976,4,0.185430464,0.032795998,0.098360656,0,0.492721165,0,0,1,0,0,1
6981,4,0.301324503,0.267092829,0.081967213,0,0.293393057,0,0,1,0,0,1
6982,4,0.360927152,0.464146748,0.196721311,0,0.208286674,0,0,1,0,0,1
6983,4,0.420529801,0.748193441,0.278688525,0,0.124300112,0,0,1,0,0,1
6985,4,0.503311258,0.427181768,0.163934426,0,0.068309071,0,0,1,0,0,1
6986,4,0.506622517,0.145636465,0.327868852,0,0.055991041,0,0,1,0,0,1
6987,4,0.526490066,0.019177321,0.344262295,0,0.043673012,0,0,1,0,0,1
6988,4,0.400662252,0.559477487,0.245901639,0,0.164613662,0,0,1,0,0,1
6991,4,0.231788079,0,0,0,0.377379619,0,0,1,0,0,1
6992,4,0.188741722,0,0.049180328,0,0.41881299,0,0,1,0,0,1
6997,3,0.069536424,0,0.032786885,0,0.59462486,0,0,1,0,0,1
6998,3,0.049668874,0,0.06557377,0,0.683090705,0,0,1,0,0,1
6999,3,0.036423841,0,0,0,0.681970885,0,0,1,0,0,1
7000,3,0.013245033,0,0.016393443,0,0.725643897,0,0,1,0,0,1
7002,3,0,0,0,0,0.774916013,0,0,1,0,0,1
7003,3,0.009933775,0,0.016393443,0,0.769316909,0,0,1,0,0,1
7004,3,0.099337748,0,0.049180328,0,0.696528555,0,0,1,0,0,1
7005,3,0.215231788,0.260978321,0.114754098,0,0.533034714,0,0,1,0,0,1
7007,3,0.506622517,0.152862702,0.196721311,0,0.247480403,0,0,1,0,0,1
7008,3,0.556291391,0.333518621,0.344262295,0,0.176931691,0,0,1,0,0,1
7009,4,0.599337748,0.149805447,0.327868852,0,0.156774916,0,0,1,0,0,1
7010,4,0.629139073,0.238187882,0.295081967,0,0.155655095,0,0,1,0,0,1
7013,4,0.523178808,0.958310172,0.180327869,0,0.301231803,0,0,1,0,0,1
7014,4,0.543046358,0.01528627,0.229508197,0,0.463605823,0,0,1,0,0,1
7015,4,0.496688742,0.976097832,0.180327869,0,0.622620381,0,0,1,0,0,1
7016,4,0.470198675,0.649527515,0.098360656,0,0.64837626,0,0,1,0,0,1
7017,4,0.466887417,0.904113396,0.098360656,0,0.547592385,0,0,1,0,0,1
7018,4,0.430463576,0.888549194,0.31147541,0,0.387458007,0,0,1,0,0,1
7019,4,0.374172185,0.961089494,0.213114754,0,0.419932811,0,0,1,0,0,1
7024,4,0.195364238,0.590605892,0.114754098,0,0.670772676,0,0,1,0,0,1
7025,4,0.142384106,0,0,0,0.73012318,0,0,1,0,0,1
7026,4,0.135761589,0.501111729,0.098360656,0,0.748040314,0,0,1,0,0,1
7029,4,0.341059603,0.651473041,0.114754098,0,0.450167973,0,0,1,0,0,1
7030,3,0.433774834,0.015008338,0.524590164,0,0.350503919,0,0,1,0,0,1
7031,4,0.5,0.96442468,0.37704918,0,0.276595745,0,0,1,0,0,1
7032,4,0.529801325,0.024735964,0.393442623,0,0.211646137,0,0,1,0,0,1
7033,4,0.549668874,0.899666481,0.295081967,0,0.146696529,0,0,1,0,0,1
7034,4,0.546357616,0.013896609,0.295081967,0,0.150055991,0,0,1,0,0,1
7037,4,0.380794702,0.403557532,0.114754098,0,0.301231803,0,0,1,0,0,1
7038,4,0.304635762,0,0.016393443,0,0.37849944,0,0,1,0,0,1
7041,4,0.205298013,0,0,0,0.531914894,0,0,1,0,0,1
7042,4,0.168874172,0,0,0,0.604703247,0,0,1,0,0,1
7044,4,0.129139073,0,0,0,0.687569989,0,0,1,0,0,1
7045,4,0.109271523,0,0,0,0.711086226,0,0,1,0,0,1
7051,3,0.023178808,0,0,0,0.854423292,0,0,1,0,0,1
7052,3,0.132450331,0,0.032786885,0,0.786114222,0,0,1,0,0,1
7053,3,0.261589404,0.311561979,0.147540984,0,0.618141097,0,0,1,0,0,1
7054,3,0.420529801,0.350472485,0.131147541,0,0.426651736,0,0,1,0,0,1
7055,3,0.506622517,0.403557532,0.163934426,0,0.301231803,0,0,1,0,0,1
7057,4,0.599337748,0.769316287,0.163934426,0,0.178051512,0,0,1,0,0,1
7058,4,0.625827815,0.685380767,0.213114754,0,0.159014558,0,0,1,0,0,1
7059,4,0.632450331,0.545580878,0.098360656,0,0.161254199,0,0,1,0,0,1
7060,4,0.509933775,0.56864925,0.081967213,0,0.238521837,0,0,1,0,0,1
7061,4,0.413907285,0,0.016393443,0,0.331466965,0,0,1,0,0,1
7062,4,0.344370861,0,0.049180328,0,0.436730123,0,0,1,0,0,1
7064,4,0.254966887,0,0,0,0.529675252,0,0,1,0,0,1
7065,4,0.235099338,0,0.016393443,0,0.564389698,0,0,1,0,0,1
7066,4,0.205298013,0,0,0,0.614781635,0,0,1,0,0,1
7067,4,0.188741722,0,0.016393443,0,0.641657335,0,0,1,0,0,1
7068,4,0.168874172,0,0.016393443,0,0.657334826,0,0,1,0,0,1
7069,4,0.149006623,0,0.016393443,0,0.701007839,0,0,1,0,0,1
7073,3,0.142384106,0,0.032786885,0,0.774916013,0,0,1,0,0,1
